,Aurora,Incenp,Survivin,Borealin,Sgo,CenpA,Ndc10,Ctf13,Cep3,Skp1,CenpT,CenpW,CenpS,CenpX,CenpC,CenpL,CenpN,CenpH,CenpI,CenpK,CenpM,CenpO,CenpP,CenpQ,CenpR,CenpU,Plk,Mis12,Nnf1,Dsn1,Nsl1,Cep57,SKAP,Astrin,Knl1,Zwint-1,Spc24,Spc25,Nuf2,Ndc80,Mps1,ARHGEF17,Ska1,Ska2,Ska3,Dam1,Duo1,Dad1,Dad2,Dad3,Dad4,Hsk3,Ask1,Spc19,Spc34,Rod,Zwilch,ZW10,Spindly,MadBub,Bub3,BugZ,CenpF,CenpE,Mad1,Mad2,Cdc20,Apc15,p31comet,TRIP13,HORMAD,Apc1,Apc2,Apc3,Apc4,Apc5,Apc6,Apc7,Apc8,Apc9,Apc10,Apc11,Apc12,Apc13,Apc16,Cdh1,NAG,RINT1,Nup107,Nup133,Nup160
Duo1,0.104074372407599,0.241286506216555,0.242562083768901,0.072651182971424,0.368151949850721,-0.07183827213467,0.384802575761095,0.384802575761095,0.384802575761095,0,0.461241872513782,0.369586647075657,0.268501575911855,0.27720143408057,0.18232185867307,0.367056050924162,0.396176119710654,0.350188893363587,0.381375431804258,0.38134495630856,0.01517330148427,0.313790998354818,0.461241872513782,0.41945978847799,-0.08961155873889,0.424852441559553,0.215813211981457,0.192028706141024,0.211248936063773,0.308276641257122,0.268501575911855,-0.01771383507287,-0.11704114719613,-0.11704114719613,0.172525585902102,0.278131210376208,0.262982320697169,0.170319886741098,0.087832393231265,0.050982370087197,0.207119148667555,-0.21581321198146,-0.38496009076519,-0.38496009076519,-0.31591819397394,0.778125601721724,1,0.834531581634837,0.902811438314051,0.807622432032914,0.709911361804996,0.815070552032923,0.737142452605865,0.850557953103391,0.766251724955623,-0.25891887378105,-0.22079630262352,0.170319886741098,-0.2084330830819,0.189666268553372,0.170615324754536,-0.22253130492511,-0.18007185048451,0.189280708240745,0.160354552780016,0.232876712328767,0.128973062616293,0.221880639885699,-0.17743417534542,-0.15833958235056,-0.10492040773928,0.140143514492228,0.150730485475192,0.128973062616293,0.131993693877956,0.217660331104804,0.066235511510427,-0.20813468992521,0.089611558738885,0.384802575761095,-0.00688477336448,-0.02859630091774,0.268026572858778,0.125163215108289,-0.14014351449223,-0.12300880709079,0.26622456900808,0.26622456900808,0.198284763751594,0.299279077585278,0.201665199291093
Dad1,0.115278083540847,0.133630620956212,0.20869596778242,0.129407926663144,0.27490258014691,-0.14414224048832,0.347404166889826,0.347404166889826,0.347404166889826,0,0.503875093540165,0.3106848830006,0.31675535001405,0.291305648250463,0.1637945057378,0.45619654259975,0.489286001646864,0.391282979415474,0.472455591261534,0.425865714918279,0.1,0.395944187517562,0.503875093540165,0.360510438939454,-0.09925833339709,0.421428571428571,0.239045721866879,0.174963553055941,0.139796000470533,0.295789546658614,0.207109267316879,0.044901325506694,-0.12964074471043,-0.12964074471043,0.212157934122175,0.327326835353989,0.301480328402086,0.200445931434318,0.053106555194944,0.073043588723847,0.229415733870562,-0.23904572186688,-0.26193230866546,-0.26193230866546,-0.23328473740792,0.623213931483888,0.834531581634837,1,0.742857142857143,0.652957234400259,0.561412154917981,0.660205376376275,0.699854212223765,0.693232593413948,0.614285714285714,-0.14087383779563,-0.09449111825231,0.200445931434318,-0.1796567476674,0.221428571428571,0.188982236504614,-0.16116459280508,-0.11786081672473,0.209656967344384,0.189666268553372,0.189666268553372,0.142857142857143,0.203355313327797,-0.19024042334724,-0.10072787050317,0.01282895014477,0.055439323264738,0.166956774225936,0.142857142857143,0.168505092748454,0.251904767454161,0.089087080637475,-0.12584555642691,0.099258333397093,0.347404166889826,0.012964074471043,-0.05093637654125,0.189873433550635,0.132271169317068,-0.15523010514127,-0.08908708063747,0.231694502529124,0.231694502529124,0.219630318510231,0.271827353094036,0.18601977709916
Dad2,0.115278083540847,0.267261241912424,0.155031290352655,0.073947386664654,0.27490258014691,-0.04435145861179,0.347404166889826,0.347404166889826,0.347404166889826,0,0.444205674568303,0.3106848830006,0.31675535001405,0.344810767316875,0.1637945057378,0.343709723876524,0.317718182887574,0.33355270376401,0.302371578407382,0.307933670787063,-0.02857142857143,0.286298104820391,0.384536255596442,0.360510438939454,-0.09925833339709,0.357142857142857,0.239045721866879,0.174963553055941,0.196985273390296,0.295789546658614,0.207109267316879,-0.01282895014477,-0.12964074471043,-0.12964074471043,0.152488515150313,0.327326835353989,0.301480328402086,0.200445931434318,0.053106555194944,0.073043588723847,0.15567496226931,-0.23904572186688,-0.42640143271122,-0.37157839136264,-0.34992710611188,0.802222188399473,0.902811438314051,0.742857142857143,1,0.842525463742269,0.834531581634837,0.800013573726545,0.699854212223765,0.764946309974012,0.871428571428571,-0.25112292824439,-0.20788046015507,0.133630620956212,-0.24184562185997,0.157142857142857,0.188982236504614,-0.22160131510698,-0.19945676676493,0.209656967344384,0.189666268553372,0.257946125232586,0.142857142857143,0.147894773329307,-0.19024042334724,-0.16116459280508,-0.16036187680962,0.055439323264738,0.073043588723847,0.035714285714286,0.105315682967784,0.190630634830176,0.089087080637475,-0.2337131762214,0.099258333397093,0.347404166889826,0.012964074471043,-0.18191563050446,0.244997978775013,0.078160236414631,-0.15523010514127,-0.17817416127495,0.294883912309794,0.231694502529124,0.14360443902592,0.271827353094036,0.128289501447696
Dad3,0.118977782973351,0.210162774997094,0.128357116937029,0.092675052410222,0.246717581897584,-0.03596596198825,0.336601385337074,0.336601385337074,0.336601385337074,0,0.478990018817814,0.361883096489174,0.224533790522118,0.313802888018218,0.177745341973866,0.374090127624592,0.350400528124106,0.366955947923146,0.334366927545212,0.343898596427697,0.021063136593557,0.314347306730966,0.420338179778898,0.343087260685096,-0.1024438998852,0.337010185496908,0.246717581897585,0.246504365842289,0.267953345036081,0.365248735969699,0.332310009972735,-0.03026440807614,-0.13380139498239,-0.13380139498239,0.166180210610262,0.34319437444682,0.370738998932663,0.210162774997094,0.064878256312893,0.080003408501847,0.164295307933708,-0.24671758189758,-0.27842190024743,-0.27842190024743,-0.24650436584229,0.830901053051311,0.807622432032914,0.652957234400259,0.842525463742269,1,0.807622432032914,0.774154978565448,0.785374374892875,0.740152745692753,0.905714873522939,-0.21312558934304,-0.16718346377261,0.07881104062391,-0.25266375744239,0.168505092748454,0.111455642515071,-0.14257453695653,-0.20585807102106,0.216385633707315,0.199109131443018,0.26622456900808,0.147441956154897,0.23441336786115,-0.15953107714893,-0.14257453695653,-0.13997288735213,0.062123025252431,0.080003408501847,0.042126273187113,0.118012422360248,0.202771594567394,0.096324605207001,-0.20675476728755,0.102443899885196,0.336601385337074,0.019114484997484,-0.03647791512675,0.274534657458837,0.04609639260201,-0.16021201249311,-0.25394668645482,0.242236024844721,0.180124223602484,0.077220341350324,0.224832049649178,0.143755938361645
Dad4,0.104074372407599,0.241286506216555,0.071565314532339,0.013744818399999,0.253897896448773,0.034152621178778,0.384802575761095,0.384802575761095,0.384802575761095,0,0.52461861835537,0.369586647075657,0.268501575911855,0.334030885258819,0.18232185867307,0.367056050924162,0.396176119710654,0.411506014769663,0.381375431804258,0.31871531019949,0.01517330148427,0.372020255781485,0.461241872513782,0.41945978847799,-0.08961155873889,0.424852441559553,0.215813211981457,0.253973450057483,0.211248936063773,0.308276641257122,0.268501575911855,-0.01771383507287,-0.11704114719613,-0.11704114719613,0.23590233174369,0.394019214699628,0.324299442103244,0.241286506216555,0.087832393231265,0.150730485475192,0.128796781524362,-0.21581321198146,-0.32673083333852,-0.26850157591185,-0.25397345005748,0.714748855880135,0.709911361804996,0.561412154917981,0.834531581634837,0.807622432032914,1,0.740823234540045,0.613252964772947,0.698219215234127,0.902811438314051,-0.25891887378105,-0.22079630262352,0.09935326726564,-0.27448582067827,0.189666268553372,0.170615324754536,-0.15833958235056,-0.18007185048451,0.189280708240745,0.232876712328767,0.232876712328767,0.128973062616293,0.280787004457124,-0.12060472416717,-0.02995613720146,-0.16623752914536,0.034152621178778,0.050982370087197,0.01517330148427,0.131993693877956,0.152579168980444,0.160857670811037,-0.26541946696884,0.089611558738885,0.384802575761095,-0.00688477336448,-0.09815487071764,0.268026572858778,0.010217405314962,-0.14014351449223,-0.02838664779018,0.26622456900808,0.199109131443018,0.11753531245004,0.23590233174369,0.140348077885017
Hsk3,0.10028244211278,0.159840503272751,0.099851570793095,-0.06834864714297,0.344417349752899,-0.08198699999177,0.39935292489312,0.39935292489312,0.39935292489312,0,0.555121683201155,0.467905405405405,0.25170531054303,0.369774553083074,0.104016046684036,0.396853434496069,0.425638539691364,0.44082515274716,0.410997468263393,0.473059280809586,0.100972586975195,0.40405326166118,0.490237330619202,0.361725702213067,-0.08634657835527,0.380588981675735,0.207950097964015,0.177571201301144,0.196235950117447,0.29349713184923,0.25170531054303,-0.12415645124841,-0.11277677488692,-0.11277677488692,0.093721842618377,0.261018448831937,0.24970791880298,0.159840503272751,-0.07259737710415,0.043117723751564,0.119387300730421,-0.20795009796401,-0.37093414185289,-0.37093414185289,-0.3044077736591,0.684890388365061,0.815070552032923,0.660205376376275,0.800013573726545,0.774154978565448,0.740823234540045,1,0.646866519025597,0.805806629610556,0.800013573726545,-0.30237545135419,-0.2054987341317,0.087185729057864,-0.26448498113583,0.178643807725345,0.164398987305357,-0.11391244105033,-0.17351096628891,0.096891659924855,0.075897257881608,0.150144575374486,0.12427395320024,0.188963906807038,-0.21203855491477,-0.11391244105033,-0.12694648386073,0.026525205879692,0.043117723751564,0.007767122075015,-0.01832319475895,0.072551919186216,0.154996851658426,-0.29714717100726,0.086346578355269,0.39935292489312,-0.01409709686087,-0.04431045412134,0.237104979475971,0.103297013537659,-0.13503741175116,-0.23249527748764,0.187812746279192,0.187812746279192,0.108389975313157,0.15860619520033,0.124156451248409
Ask1,0.141186241600504,0.024246432248444,0.228822244998406,0.045283341285173,0.097590007294853,-0.08147883221029,0.283654314465588,0.283654314465588,0.283654314465588,0,0.460132167666652,0.329775088130697,0.174077655955698,0.247558231752517,0.14978617237882,0.392892940127513,0.37874708263836,0.293294230042707,0.360041149911548,0.331669381695957,0.05832118435198,0.273550602216097,0.460132167666652,0.254216148857888,-0.12156613477097,0.233284737407922,0.29277002188456,0.322751322751323,0.140084537414188,0.296857459536132,0.323287075346296,-0.02094958786019,-0.15877683720749,-0.15877683720749,0.189466186686268,0.336551193519349,0.335193405763093,0.26671075473288,0.068139218308105,0.119279680903424,0.147177770391409,-0.29277002188456,-0.3232870753463,-0.3232870753463,-0.32275132275132,0.893197737235265,0.737142452605865,0.699854212223765,0.699854212223765,0.785374374892875,0.613252964772947,0.646866519025597,1,0.683130051063973,0.699854212223765,-0.2100420126042,-0.20573779994946,0.024246432248444,-0.25952690498875,0.116642368703961,0.154303349962092,-0.26318067798391,-0.17025830302039,0.11412279800291,0.192028706141024,0.006194474391646,0.174963553055941,0.155975953315595,-0.18930923604604,-0.20835137007059,-0.18854629074174,0.190117275157343,-0.05111986324432,0.174963553055941,0.017197979012253,0.105619141772125,0.056575008579702,-0.21039790769254,0.121566134770966,0.283654314465588,0.052925612402496,-0.13665081109827,0.190038011403801,-0.0294542611371,-0.19011727515734,-0.10506787307659,0.017197979012253,0.246504365842289,-0.00689720785122,0.135332990490192,0.073323557510677
Spc19,0.096448564434082,0.149071198499986,0.249439391346278,-0.03093441124449,0.32,-0.09276773134741,0.4152273992687,0.4152273992687,0.4152273992687,0,0.587982207998743,0.493881482664535,0.234437708061308,0.228801926615487,0.15348515337873,0.365995873979976,0.521011322517149,0.472272669815201,0.505964425626941,0.504308361101542,0.119522860933439,0.438296584636358,0.587982207998743,0.466147222541019,-0.08304547985374,0.478091443733757,0.2,0.29277002188456,0.24455633505907,0.34027852368936,0.356753034006338,-0.04293387907411,-0.10846522890933,-0.10846522890933,0.077658027471532,0.182574185835055,0.236136334907601,0.149071198499986,-0.01269489482244,0.034921514788479,0.109681699421416,-0.2,-0.35675303400634,-0.35675303400634,-0.29277002188456,0.721110255092798,0.850557953103391,0.693232593413948,0.764946309974012,0.740152745692753,0.698219215234127,0.805806629610556,0.683130051063973,1,0.693232593413948,-0.28697202159178,-0.25298221281347,0.149071198499986,-0.18499891602515,0.167332005306815,0.158113883008419,-0.20225995873897,-0.16687750377394,0.087705801930703,0.063474474112193,0.139643843046825,0.119522860933439,0.278409701200386,-0.24869774632118,-0.20225995873897,-0.15026857675938,0.129874823886379,0.139686059153916,0.119522860933439,0.035245368842512,0.125315953710532,0.049690399499995,-0.3309112606779,0.08304547985374,0.4152273992687,0.108465228909328,0.085232860297103,0.143486010795888,0.020121090914638,-0.12987482388638,0.049690399499995,0.17622684421256,0.246717581897585,0.183755908112457,0.210786074565587,0.171735516296437
Spc34,0.115278083540847,0.200445931434318,0.10136661292289,0.073947386664654,0.27490258014691,-0.04435145861179,0.347404166889826,0.347404166889826,0.347404166889826,0,0.503875093540165,0.380588981675735,0.261932308665464,0.344810767316875,0.1637945057378,0.399953133238137,0.374907455807337,0.391282979415474,0.359066249358766,0.366899692852671,0.035714285714286,0.341121146168977,0.444205674568303,0.360510438939454,-0.09925833339709,0.357142857142857,0.239045721866879,0.233284737407922,0.254174546310059,0.351250086657104,0.261932308665464,-0.07055922579623,-0.12964074471043,-0.12964074471043,0.212157934122175,0.381881307912987,0.35921060405355,0.200445931434318,0.053106555194944,0.073043588723847,0.15567496226931,-0.23904572186688,-0.31675535001405,-0.26193230866546,-0.23328473740792,0.802222188399473,0.766251724955623,0.614285714285714,0.871428571428571,0.905714873522939,0.902811438314051,0.800013573726545,0.699854212223765,0.693232593413948,1,-0.25112292824439,-0.20788046015507,0.133630620956212,-0.30403449605253,0.221428571428571,0.188982236504614,-0.16116459280508,-0.19945676676493,0.209656967344384,0.189666268553372,0.257946125232586,0.142857142857143,0.258815853326287,-0.13673530428083,-0.10072787050317,-0.16036187680962,0.055439323264738,0.073043588723847,0.035714285714286,0.105315682967784,0.190630634830176,0.17817416127495,-0.2337131762214,0.099258333397093,0.347404166889826,0.012964074471043,-0.11642600352286,0.244997978775013,0.078160236414631,-0.15523010514127,-0.26726124191242,0.294883912309794,0.231694502529124,0.067578559541609,0.212157934122175,0.128289501447696
Rod,0.168045239914159,0.160422236979937,0.345639410327872,0.307535400558372,0.087116506554646,0.140714929417179,-0.14469264180024,-0.14469264180024,-0.14469264180024,0,0.079591718344054,0.057278169199251,0.292508969650852,-0.01121517493283,0.243825765577135,0.2550742556364,0.198337116574935,0.169411303499267,0.178256023976845,0.110114861873545,0.30012252399939,-0.0104467489161,0.130757822993804,0.044965112877979,0.238317292376868,0.079624343101879,0.225478016964967,0.160032009603201,0.292056852978475,0.069750297033858,0.104467489161019,0.515934424293222,0.311264860125246,0.311264860125246,0.176238804904692,-0.06549210399945,-0.07040469755814,-0.01145873121285,0.083270391567776,0.162849337558324,0.144731457075995,0.573944043183551,0.318625841941107,0.271615471818649,0.290058017405802,-0.27857101420419,-0.25891887378105,-0.14087383779563,-0.25112292824439,-0.21312558934304,-0.25891887378105,-0.30237545135419,-0.2100420126042,-0.28697202159178,-0.25112292824439,1,0.858869933706618,0.2177158930442,0.729980802705344,0.140873837795632,0.27548658250967,0.262575246590822,0.47889174616198,0.170790398007947,0.141819885638868,0.083270391567776,0.116374039918131,0.072920765080851,0.218186130511445,0.210751184763686,0.226615120265253,0.055145039906732,0.243379229757496,0.208248281958761,0.213125589343045,0.246364234192101,0.030556616567607,0.450145841651177,0.144692641800242,-0.14469264180024,0.188982236504614,0.066140339283264,0.149159663865546,0.062897428271562,0.372704407645502,0.183339699405642,0.104756645609293,-0.00361229812446,0.189780147812935,0.125072700254943,0.226615120265253
Zwilch,0.152498570332605,0.117851130197758,0.441726104299386,0.195646395217807,0.079056941504209,0.117342929769771,-0.13130643285972,-0.13130643285972,-0.13130643285972,0,0.192952764247546,0.102749367065848,0.273979807768629,-0.06291610618606,0.190678192452423,0.231476115200136,0.218556857720203,0.237595481655746,0.25,0.173343811320384,0.359066249358766,0.112815214963553,0.192952764247546,0.086710996952412,0.262612865719445,0.13228756555323,0.25298221281347,0.102868899974728,0.23536892369868,0.048911598804452,0.080582296402538,0.492162069144045,0.342997170285018,0.342997170285018,0.175411603861406,0,-0.03394221166511,0,0.100361955737962,0.220863052149693,0.173421993904824,0.632455532033676,0.40291148201269,0.306212726329645,0.360041149911548,-0.28065856617825,-0.22079630262352,-0.09449111825231,-0.20788046015507,-0.16718346377261,-0.22079630262352,-0.2054987341317,-0.20573779994946,-0.25298221281347,-0.20788046015507,0.858869933706618,1,0.235702260395516,0.804399666539844,0.094491118252307,0.25,0.373101253622318,0.527713002169008,0.138675049056307,0.220796302623518,0.100361955737962,0.094491118252307,0.146734796413356,0.267393451290737,0.266500895444513,0.322451010818512,0.029335732442443,0.138039407593558,0.094491118252307,0.167183463772606,0.252180626015507,0.078567420131839,0.332956045908146,0.131306432859723,-0.13130643285972,0.171498585142509,0.019252140716413,0.081025465444021,0.031814238148789,0.4107002541942,0.078567420131839,0.111455642515071,0.111455642515071,0.089398031253535,0.122788122702984,0.220624375823192
ZW10,0.161749159805158,0.166666666666667,0.122707955769619,0.311271508739734,0.279508497187474,0.165947962729004,0.092847669088526,0.092847669088526,0.092847669088526,0,0.186052101883813,0.159840503272751,0.341881729378914,0.200197823985058,0.478033079399324,0.303974042804221,0.285310220619284,0.216006912331794,0.294627825494395,0.257402427368867,0.267261241912424,0.284901441149095,0.248069469178417,0.137956351384117,0.092847669088526,0.200445931434318,0,0.33945005147821,0.427965330928927,0.484200124706252,0.341881729378914,0.036001152055299,0.121267812518167,0.121267812518167,0.496138938356834,0.272165526975909,0.204006528313361,0.305555555555556,0.326446449587104,0.331869244013288,0.321898153229607,0.223606797749979,0.284901441149095,0.227921152919276,0.26671075473288,0.062017367294604,0.170319886741098,0.200445931434318,0.133630620956212,0.07881104062391,0.09935326726564,0.087185729057864,0.024246432248444,0.149071198499986,0.133630620956212,0.2177158930442,0.235702260395516,1,0.219762268247883,0.601337794302955,0.441941738241592,0.326637289959244,0.186574721177009,0.130744090092123,0.539346308013477,0.397413069062562,0.200445931434318,0.322800083137502,0.422639850635123,0.263822426505543,0.084002688129031,0.165947962729004,0.527086446374045,0.311804782231162,0.380920029682232,0.471270666954218,0.203703703703704,0.291491544065069,0.371390676354104,0.092847669088526,0.242535625036333,0.0816799155176,0.045834924851411,0.47241733419914,0.145204467387879,0.296296296296296,0.643623498428599,0.512271764055415,0.505711632992811,0.43412157106223,0.624019968958515
Spindly,0.12266979912335,0.155126306998506,0.621817579250648,0.218182990896558,0.167655267647794,0.165183573760822,-0.1056228508069,-0.1056228508069,-0.1056228508069,0,0.109032618459394,0.14125902401573,0.188568355942448,-0.02645506775521,0.248452636258919,0.131790420628592,0.161054023178928,0.176229124172508,0.201099916634961,0.207888940543177,0.380043120065663,0.023571044492806,0.109032618459394,0.183887146725625,0.326470629766773,0.131287623295411,0.254373509534584,0.203108012599889,0.336861086649055,0.057228325481064,0.241603206051261,0.455465412474018,0.426401432711221,0.426401432711221,0.179583136286061,-0.06333004963811,-0.12038186651221,-0.103417537999,0.142380345485521,0.177662165500185,0.172790508561147,0.716870799597464,0.341780145145687,0.288745295036873,0.304662018899833,-0.29502943818424,-0.2084330830819,-0.1796567476674,-0.24184562185997,-0.25266375744239,-0.27448582067827,-0.26448498113583,-0.25952690498875,-0.18499891602515,-0.30403449605253,0.729980802705344,0.804399666539844,0.219762268247883,1,0.117467873474841,0.201099916634961,0.28453174353189,0.577098849662307,0.070986467502548,0.208433083081897,0.076327607889145,0.152017248026265,0.157377895072927,0.232344508110951,0.226066316778762,0.214701679449605,0.165183573760822,0.177662165500185,0.152017248026265,0.19153542902891,0.273984638874896,0.017236256333167,0.28869958157114,0.105622850806897,-0.1056228508069,0.137953404700689,0.104181341123827,0.143389086245693,0.224506044259739,0.510567409806177,0.18959881966484,0.130407100615428,0.130407100615428,0.160167071816065,0.12185998533697,0.270548937109907
MadBub,0.144097604426059,0.33407655239053,0.113292096796171,0.591579093317228,0.42430615631371,0.144142240488319,0.099258333397093,0.099258333397093,0.099258333397093,0,0.271827353094036,0.24854790640048,0.341121146168977,0.297250661480064,0.425865714918279,0.387454597824445,0.368553092149586,0.301480328402086,0.377964473009227,0.340692571934623,0.285714285714286,0.371578391362635,0.331496772065898,0.229415733870562,0.099258333397093,0.285714285714286,-0.02390457218669,0.466569474815844,0.603664547486391,0.536118553318738,0.395944187517562,0.070559225796233,0.129640744710433,0.129640744710433,0.563544512512026,0.436435780471985,0.449013255066937,0.200445931434318,0.356572584880339,0.20869596778242,0.58173275374321,0.239045721866879,0.426401432711221,0.261932308665464,0.349927106111883,0.152488515150313,0.189666268553372,0.221428571428571,0.157142857142857,0.168505092748454,0.189666268553372,0.178643807725345,0.116642368703961,0.167332005306815,0.221428571428571,0.140873837795632,0.094491118252307,0.601337794302955,0.117467873474841,1,0.406311808484919,0.161164592805076,0.199456766764927,0.183449846426336,0.561412154917981,0.766251724955623,0.5,0.406710626655595,0.457766018679299,0.22160131510698,0.044901325506694,0.144142240488319,0.584348709790777,0.5,0.652957234400259,0.605933089281632,0.534522483824849,0.395514605913141,0.347404166889826,0.099258333397093,0.103712595768346,0.181915630504463,0.306247473468766,0.517060025512173,0.155230105141267,0.17817416127495,0.526578414838918,0.526578414838918,0.540628476332876,0.68288335045575,0.737664633324254
Bub3,0.095311606457878,0.088388347648318,0.323406612076336,0.391292790435615,0.245076518663049,0.161346528433436,0.065653216429861,0.065653216429861,0.065653216429861,0,0.219264504826757,0.164398987305357,0.370678563451675,0.196612831831424,0.242681335848538,0.256277127543007,0.243774956687919,0.237595481655746,0.25,0.225346954716499,0.188982236504614,0.282038037408883,0.219264504826757,0.151744244666721,0.065653216429861,0.188982236504614,0.031622776601684,0.38575837490523,0.361459418537259,0.317925392228937,0.298154496689391,0.084855529162766,0.085749292571254,0.085749292571254,0.412217269074304,0.288675134594813,0.373364328316172,0.265165042944955,0.281013476066295,0.138039407593558,0.531104856333523,0.158113883008419,0.209513970646599,0.136989903884315,0.231455024943138,0.140329283089125,0.170615324754536,0.188982236504614,0.188982236504614,0.111455642515071,0.170615324754536,0.164398987305357,0.154303349962092,0.158113883008419,0.188982236504614,0.27548658250967,0.25,0.441941738241592,0.201099916634961,0.406311808484919,1,0.186550626811159,0.131928250542252,0.069337524528154,0.461664996394628,0.281013476066295,0.188982236504614,0.195646395217807,0.267393451290737,0.266500895444513,0.220624375823192,0.029335732442443,0.138039407593558,0.047245559126153,0.139319553143838,0.198141920440756,0.117851130197758,0.332956045908146,0.328266082149306,0.065653216429861,-0.08574929257125,-0.09626070358206,0.056717825810814,0.198838988429931,0.10267506354855,0.117851130197758,0.47368648068905,0.390094748802747,0.257019339853913,0.175411603861406,0.449734304562662
BugZ,-0.00812820110953,0.075377836144441,0.047088160934801,0.271127685483391,-0.01685499656158,0.200140773489451,-0.30794088102572,-0.30794088102572,-0.30794088102572,0,-0.01869893980017,0.017524990930819,-0.0171802033186,-0.12743070963714,0.114566776722885,0.119852121551144,-0.01433737804012,0.025327763445931,0.053300179088903,0.051739834649045,0.261892463308249,0.120261423230209,-0.01869893980017,-0.15713819666239,0.111978502191171,-0.04029114820127,-0.13483997249265,-0.01096586158266,0.12186771334099,0.062567927419244,-0.0171802033186,0.079601542258639,0.146254484825426,0.146254484825426,0.018698939800169,0.020515248496556,-0.07960154225864,-0.05025189076296,0.094147859776008,0.341389166777308,-0.05083882833195,0.269679944985297,0.429505082965031,0.377964473009227,0.394771016975861,-0.29918303680271,-0.22253130492511,-0.16116459280508,-0.22160131510698,-0.14257453695653,-0.15833958235056,-0.11391244105033,-0.26318067798391,-0.20225995873897,-0.16116459280508,0.262575246590822,0.373101253622318,0.326637289959244,0.28453174353189,0.161164592805076,0.186550626811159,1,0.225017580185205,0.059131239598908,0.094147859776008,0.029956137201457,0.040291148201269,0.093851891128866,0.375585249456837,0.318181818181818,0.083219794179486,0.012508798343091,0.253098865024556,0.040291148201269,0.261386651086967,0.222741087629694,0.217758193306163,0.385355109299547,0.167967753286756,-0.30794088102572,-0.03656362120636,0.057463982689656,0.003454937455142,0.14583059481804,0.17512317680327,0.134005042034562,0.201980594021747,0.261386651086967,0.03811944860807,0.074795759200677,0.246041130617612
CenpF,0.080475478376701,0.101768029732914,0.407933065113437,0.283924153105817,0.144121480532043,0.108365932066198,-0.06929211188851,-0.06929211188851,-0.06929211188851,0,0.374475526541796,0.358852225733881,0.228085018892647,0.118469514158994,0.162993213486749,0.514787456091306,0.541188694420104,0.481988812703872,0.527713002169008,0.510601189188082,0.698098683677243,0.398182321117672,0.450212149887328,0.401427020950238,0.497643349017463,0.453310833556651,0.166877503773944,0.170258303020391,0.257286428494803,0.143135316854999,0.1584997588915,0.481988812703872,0.64996914776636,0.64996914776636,0.231417460222458,-0.04154662416234,0.177489123597034,0.101768029732914,0.180071850484513,0.116552304318125,0.160154821829888,0.652339332934509,0.328597061116525,0.328597061116525,0.421944490094013,-0.23141746022246,-0.18007185048451,-0.11786081672473,-0.19945676676493,-0.20585807102106,-0.18007185048451,-0.17351096628891,-0.17025830302039,-0.16687750377394,-0.19945676676493,0.47889174616198,0.527713002169008,0.186574721177009,0.577098849662307,0.199456766764927,0.131928250542252,0.225017580185205,1,0.146361252926877,0.180071850484513,0.093406253994641,0.099728383382463,0.279231191897456,0.322206895196754,0.225017580185205,0.177489123597034,0.108365932066198,0.116552304318125,0.099728383382463,0.205858071021063,0.218629777900041,0.124383147451339,0.257853136456436,0.069292111888507,-0.06929211188851,0.090502033233291,0.193032494537131,0.129051996530663,0.250305553503238,0.651602942164282,0.124383147451339,0.205858071021063,0.125653627766103,0.153323636247606,0.231417460222458,0.25076444985269
CenpE,0.391233314354978,0.130744090092123,0.030628194591584,0.31200964472697,0.15348515337873,0.130180292337871,0.072835704072923,0.072835704072923,0.072835704072923,0,0.170276489393682,0.096891659924855,0.156446554693686,0.178860329291554,0.254807692307692,0.215528313806412,0.200501610390075,0.192984452577267,0.208012573584461,0.177884615384615,0.13103560459024,0.245844585947221,0.170276489393682,0.168345124585359,0.072835704072923,0.209656967344384,-0.0877058019307,0.171184197004365,0.149210500755405,0.379837828363268,0.223495078133837,0.122380384561194,0.095130298830899,0.095130298830899,0.194601702164208,0.213504205073449,0.301244023535246,0.130744090092123,0.311756460631815,0.222054410788987,0.372764204439008,0,0.044699015626767,0.17879606250707,0.256776295506548,0.097300851082104,0.189280708240745,0.209656967344384,0.209656967344384,0.216385633707315,0.189280708240745,0.096891659924855,0.11412279800291,0.087705801930703,0.209656967344384,0.170790398007947,0.138675049056307,0.130744090092123,0.070986467502548,0.183449846426336,0.069337524528154,0.059131239598908,0.146361252926877,1,0.228250265819722,0.228250265819722,0.157242725508288,0.027131273454519,0.047986917614807,0.133045289097544,0.018827751470953,-0.11390775579564,0.107198681070546,0.288278330098527,0.170017283627176,0.369695127228222,0.087162726728082,0.250651778285205,0.109253556109384,0.072835704072923,0.190260597661798,-0.0427166649326,0.170790398007947,0.127943390043198,0.113907755795637,-0.02179068168202,0.170017283627176,0.01545611669338,0.117774125511402,0.267577340475786,0.160035887503099
